[s],CH1[V]
1.6304E-02,-1.979E-02
1.6308E-02,-1.979E-02
1.6312E-02,-2.059E-02
1.6316E-02,-2.059E-02
1.6320E-02,-2.139E-02
1.6324E-02,-2.139E-02
1.6328E-02,-2.059E-02
1.6332E-02,-1.979E-02
1.6336E-02,-2.139E-02
1.6340E-02,-2.139E-02
1.6344E-02,-2.219E-02
1.6349E-02,-2.139E-02
1.6353E-02,-2.139E-02
1.6357E-02,-2.139E-02
1.6361E-02,-2.299E-02
1.6365E-02,-2.299E-02
1.6369E-02,-2.299E-02
1.6373E-02,-2.379E-02
1.6377E-02,-2.539E-02
1.6381E-02,-2.299E-02
1.6385E-02,-2.299E-02
1.6389E-02,-2.379E-02
1.6393E-02,-2.459E-02
1.6397E-02,-2.539E-02
1.6402E-02,-2.379E-02
1.6406E-02,-2.379E-02
1.6410E-02,-2.379E-02
1.6414E-02,-2.539E-02
1.6418E-02,-2.699E-02
1.6422E-02,-2.379E-02
1.6426E-02,-2.619E-02
1.6430E-02,-2.459E-02
1.6434E-02,-2.459E-02
1.6438E-02,-2.219E-02
1.6442E-02,-2.379E-02
1.6446E-02,-2.459E-02
1.6451E-02,-2.619E-02
1.6455E-02,-2.619E-02
1.6459E-02,-2.619E-02
1.6463E-02,-2.619E-02
1.6467E-02,-2.779E-02
1.6471E-02,-2.779E-02
1.6475E-02,-2.619E-02
1.6479E-02,-2.859E-02
1.6483E-02,-2.699E-02
1.6487E-02,-2.619E-02
1.6491E-02,-2.619E-02
1.6495E-02,-2.619E-02
1.6499E-02,-2.699E-02
1.6504E-02,-2.859E-02
1.6508E-02,-2.859E-02
1.6512E-02,-2.779E-02
1.6516E-02,-2.859E-02
1.6520E-02,-2.699E-02
1.6524E-02,-2.699E-02
1.6528E-02,-2.859E-02
1.6532E-02,-3.019E-02
1.6536E-02,-2.699E-02
1.6540E-02,-2.779E-02
1.6544E-02,-2.619E-02
1.6548E-02,-2.219E-02
1.6553E-02,-2.219E-02
1.6557E-02,-2.139E-02
1.6561E-02,-2.459E-02
1.6565E-02,-2.459E-02
1.6569E-02,-2.459E-02
1.6573E-02,-2.299E-02
1.6577E-02,-2.219E-02
1.6581E-02,-2.299E-02
1.6585E-02,-2.379E-02
1.6589E-02,-2.459E-02
1.6593E-02,-2.219E-02
1.6597E-02,-2.379E-02
1.6601E-02,-2.379E-02
1.6606E-02,-2.379E-02
1.6610E-02,-2.219E-02
1.6614E-02,-2.299E-02
1.6618E-02,-2.619E-02
1.6622E-02,-2.379E-02
1.6626E-02,-2.299E-02
1.6630E-02,-2.379E-02
1.6634E-02,-2.379E-02
1.6638E-02,-2.299E-02
1.6642E-02,-2.219E-02
1.6646E-02,-2.379E-02
1.6650E-02,-2.459E-02
1.6655E-02,-2.219E-02
1.6659E-02,-2.459E-02
1.6663E-02,-2.379E-02
1.6667E-02,-2.459E-02
1.6671E-02,-2.299E-02
1.6675E-02,-2.379E-02
1.6679E-02,-2.299E-02
1.6683E-02,-2.379E-02
1.6687E-02,-2.459E-02
1.6691E-02,-2.299E-02
1.6695E-02,-2.379E-02
1.6699E-02,-2.459E-02
1.6703E-02,-2.379E-02
1.6708E-02,-2.299E-02
1.6712E-02,-2.139E-02
1.6716E-02,-2.219E-02
1.6720E-02,-2.219E-02
1.6724E-02,-2.459E-02
1.6728E-02,-2.299E-02
1.6732E-02,-2.299E-02
1.6736E-02,-2.219E-02
1.6740E-02,-2.299E-02
1.6744E-02,-2.139E-02
1.6748E-02,-2.299E-02
1.6752E-02,-2.219E-02
1.6757E-02,-2.139E-02
1.6761E-02,-2.219E-02
1.6765E-02,-2.219E-02
1.6769E-02,-2.139E-02
1.6773E-02,-2.139E-02
1.6777E-02,-2.139E-02
1.6781E-02,-1.979E-02
1.6785E-02,-1.979E-02
1.6789E-02,-2.059E-02
1.6793E-02,-2.219E-02
1.6797E-02,-2.139E-02
1.6801E-02,-2.139E-02
1.6805E-02,-2.299E-02
1.6810E-02,-2.059E-02
1.6814E-02,-2.139E-02
1.6818E-02,-1.979E-02
1.6822E-02,-1.979E-02
1.6826E-02,-2.059E-02
1.6830E-02,-2.059E-02
1.6834E-02,-1.739E-02
1.6838E-02,-1.899E-02
1.6842E-02,-1.819E-02
1.6846E-02,-1.819E-02
1.6850E-02,-1.899E-02
1.6854E-02,-1.899E-02
1.6859E-02,-1.739E-02
1.6863E-02,-1.739E-02
1.6867E-02,-1.659E-02
1.6871E-02,-1.739E-02
1.6875E-02,-1.739E-02
1.6879E-02,-1.739E-02
1.6883E-02,-1.659E-02
1.6887E-02,-1.659E-02
1.6891E-02,-1.579E-02
1.6895E-02,-1.659E-02
1.6899E-02,-1.499E-02
1.6903E-02,-1.659E-02
1.6907E-02,-1.739E-02
1.6912E-02,-1.579E-02
1.6916E-02,-1.579E-02
1.6920E-02,-1.419E-02
1.6924E-02,-1.339E-02
1.6928E-02,-1.339E-02
1.6932E-02,-1.419E-02
1.6936E-02,-1.499E-02
1.6940E-02,-1.339E-02
1.6944E-02,-1.179E-02
1.6948E-02,-1.419E-02
1.6952E-02,-1.339E-02
1.6956E-02,-1.179E-02
1.6961E-02,-9.388E-03
1.6965E-02,-1.099E-02
1.6969E-02,-1.099E-02
1.6973E-02,-9.388E-03
1.6977E-02,-9.388E-03
1.6981E-02,-1.019E-02
1.6985E-02,-8.588E-03
1.6989E-02,-1.019E-02
1.6993E-02,-9.388E-03
1.6997E-02,-9.388E-03
1.7001E-02,-8.588E-03
1.7005E-02,-9.388E-03
1.7009E-02,-7.788E-03
1.7014E-02,-6.988E-03
1.7018E-02,-6.988E-03
1.7022E-02,-9.388E-03
1.7026E-02,-7.788E-03
1.7030E-02,-6.188E-03
1.7034E-02,-6.988E-03
1.7038E-02,-4.588E-03
1.7042E-02,-5.388E-03
1.7046E-02,-6.988E-03
1.7050E-02,-6.188E-03
1.7054E-02,-3.788E-03
1.7058E-02,-2.988E-03
1.7063E-02,-3.788E-03
1.7067E-02,-2.988E-03
1.7071E-02,-2.988E-03
1.7075E-02,-2.188E-03
1.7079E-02,-2.988E-03
1.7083E-02,-5.881E-04
1.7087E-02,-1.388E-03
1.7091E-02,2.119E-04
1.7095E-02,2.119E-04
1.7099E-02,1.012E-03
1.7103E-02,2.119E-04
1.7107E-02,-1.388E-03
1.7111E-02,2.612E-03
1.7116E-02,1.012E-03
1.7120E-02,2.119E-04
1.7124E-02,2.612E-03
1.7128E-02,3.412E-03
1.7132E-02,3.412E-03
1.7136E-02,2.612E-03
1.7140E-02,3.412E-03
1.7144E-02,3.412E-03
1.7148E-02,3.412E-03
1.7152E-02,4.212E-03
1.7156E-02,3.412E-03
1.7160E-02,5.012E-03
1.7165E-02,5.812E-03
1.7169E-02,7.412E-03
1.7173E-02,6.612E-03
1.7177E-02,5.012E-03
1.7181E-02,5.812E-03
1.7185E-02,6.612E-03
1.7189E-02,6.612E-03
1.7193E-02,6.612E-03
1.7197E-02,5.812E-03
1.7201E-02,6.612E-03
1.7205E-02,5.012E-03
1.7209E-02,9.012E-03
1.7213E-02,5.812E-03
1.7218E-02,9.012E-03
1.7222E-02,9.812E-03
1.7226E-02,8.212E-03
1.7230E-02,9.012E-03
1.7234E-02,9.012E-03
1.7238E-02,1.061E-02
1.7242E-02,8.212E-03
1.7246E-02,1.061E-02
1.7250E-02,1.061E-02
1.7254E-02,1.061E-02
1.7258E-02,1.061E-02
1.7262E-02,1.061E-02
1.7267E-02,1.221E-02
1.7271E-02,1.141E-02
1.7275E-02,1.301E-02
1.7279E-02,1.301E-02
1.7283E-02,1.301E-02
1.7287E-02,1.221E-02
1.7291E-02,1.461E-02
1.7295E-02,1.541E-02
1.7299E-02,1.461E-02
1.7303E-02,1.461E-02
1.7307E-02,1.381E-02
1.7311E-02,1.461E-02
1.7315E-02,1.541E-02
1.7320E-02,1.541E-02
1.7324E-02,1.621E-02
1.7328E-02,1.541E-02
1.7332E-02,1.621E-02
1.7336E-02,1.541E-02
1.7340E-02,1.461E-02
1.7344E-02,1.621E-02
1.7348E-02,1.541E-02
1.7352E-02,1.781E-02
1.7356E-02,1.701E-02
1.7360E-02,1.621E-02
1.7364E-02,1.941E-02
1.7369E-02,1.701E-02
1.7373E-02,1.781E-02
1.7377E-02,1.941E-02
1.7381E-02,1.861E-02
1.7385E-02,1.941E-02
1.7389E-02,1.941E-02
1.7393E-02,1.941E-02
1.7397E-02,1.941E-02
1.7401E-02,1.941E-02
1.7405E-02,2.021E-02
1.7409E-02,1.941E-02
1.7413E-02,2.021E-02
1.7417E-02,1.861E-02
1.7422E-02,1.861E-02
1.7426E-02,2.101E-02
1.7430E-02,1.861E-02
1.7434E-02,2.021E-02
1.7438E-02,1.781E-02
1.7442E-02,2.101E-02
1.7446E-02,1.861E-02
1.7450E-02,1.861E-02
1.7454E-02,2.101E-02
1.7458E-02,1.941E-02
1.7462E-02,2.261E-02
1.7466E-02,2.341E-02
1.7471E-02,2.181E-02
1.7475E-02,2.181E-02
1.7479E-02,2.181E-02
1.7483E-02,2.261E-02
1.7487E-02,2.341E-02
1.7491E-02,2.341E-02
1.7495E-02,2.181E-02
1.7499E-02,2.261E-02
1.7503E-02,2.261E-02
1.7507E-02,2.021E-02
1.7511E-02,2.101E-02
1.7515E-02,2.261E-02
1.7519E-02,2.181E-02
1.7524E-02,2.181E-02
1.7528E-02,2.181E-02
1.7532E-02,2.101E-02
1.7536E-02,2.101E-02
1.7540E-02,2.501E-02
1.7544E-02,2.261E-02
1.7548E-02,2.261E-02
1.7552E-02,2.261E-02
1.7556E-02,2.261E-02
1.7560E-02,2.501E-02
1.7564E-02,2.501E-02
1.7568E-02,2.501E-02
1.7573E-02,2.421E-02
1.7577E-02,2.581E-02
1.7581E-02,2.741E-02
1.7585E-02,2.421E-02
1.7589E-02,2.501E-02
1.7593E-02,2.421E-02
1.7597E-02,2.501E-02
1.7601E-02,2.421E-02
1.7605E-02,2.421E-02
1.7609E-02,2.341E-02
1.7613E-02,2.501E-02
1.7617E-02,2.261E-02
1.7621E-02,2.421E-02
1.7626E-02,2.341E-02
1.7630E-02,2.181E-02
1.7634E-02,2.421E-02
1.7638E-02,2.341E-02
1.7642E-02,2.421E-02
1.7646E-02,2.341E-02
1.7650E-02,2.581E-02
1.7654E-02,2.501E-02
1.7658E-02,2.501E-02
1.7662E-02,2.501E-02
1.7666E-02,2.421E-02
1.7670E-02,2.421E-02
1.7675E-02,2.661E-02
1.7679E-02,2.501E-02
1.7683E-02,2.421E-02
1.7687E-02,2.581E-02
1.7691E-02,2.501E-02
1.7695E-02,2.501E-02
1.7699E-02,2.421E-02
1.7703E-02,2.421E-02
1.7707E-02,2.581E-02
1.7711E-02,2.501E-02
1.7715E-02,2.341E-02
1.7719E-02,2.181E-02
1.7723E-02,2.341E-02
1.7728E-02,2.341E-02
1.7732E-02,2.101E-02
1.7736E-02,2.341E-02
1.7740E-02,2.181E-02
1.7744E-02,2.341E-02
1.7748E-02,2.341E-02
1.7752E-02,2.501E-02
1.7756E-02,2.341E-02
1.7760E-02,2.421E-02
1.7764E-02,2.421E-02
1.7768E-02,2.421E-02
1.7772E-02,2.421E-02
1.7777E-02,2.341E-02
1.7781E-02,2.421E-02
1.7785E-02,2.341E-02
1.7789E-02,2.501E-02
1.7793E-02,2.341E-02
1.7797E-02,2.261E-02
1.7801E-02,2.261E-02
1.7805E-02,2.261E-02
1.7809E-02,2.101E-02
1.7813E-02,2.101E-02
1.7817E-02,2.341E-02
1.7821E-02,2.021E-02
1.7825E-02,2.101E-02
1.7830E-02,2.101E-02
1.7834E-02,1.941E-02
1.7838E-02,2.101E-02
1.7842E-02,2.101E-02
1.7846E-02,1.861E-02
1.7850E-02,1.941E-02
1.7854E-02,1.781E-02
1.7858E-02,1.941E-02
1.7862E-02,1.861E-02
1.7866E-02,2.021E-02
1.7870E-02,2.101E-02
1.7874E-02,2.021E-02
1.7879E-02,2.021E-02
1.7883E-02,2.101E-02
1.7887E-02,1.941E-02
1.7891E-02,2.021E-02
1.7895E-02,1.941E-02
1.7899E-02,1.941E-02
1.7903E-02,1.781E-02
1.7907E-02,1.861E-02
1.7911E-02,1.941E-02
1.7915E-02,1.941E-02
1.7919E-02,1.781E-02
1.7923E-02,1.861E-02
1.7927E-02,1.701E-02
1.7932E-02,1.781E-02
1.7936E-02,1.541E-02
1.7940E-02,1.701E-02
1.7944E-02,1.541E-02
1.7948E-02,1.541E-02
1.7952E-02,1.621E-02
1.7956E-02,1.461E-02
1.7960E-02,1.701E-02
1.7964E-02,1.541E-02
1.7968E-02,1.541E-02
1.7972E-02,1.381E-02
1.7976E-02,1.461E-02
1.7981E-02,1.621E-02
1.7985E-02,1.541E-02
1.7989E-02,1.461E-02
1.7993E-02,1.461E-02
1.7997E-02,1.621E-02
1.8001E-02,1.701E-02
1.8005E-02,1.461E-02
1.8009E-02,1.301E-02
1.8013E-02,1.621E-02
1.8017E-02,1.461E-02
1.8021E-02,1.541E-02
1.8025E-02,1.621E-02
1.8029E-02,1.381E-02
1.8034E-02,1.381E-02
1.8038E-02,1.221E-02
1.8042E-02,1.461E-02
1.8046E-02,1.221E-02
1.8050E-02,1.221E-02
1.8054E-02,1.141E-02
1.8058E-02,1.221E-02
1.8062E-02,1.301E-02
1.8066E-02,1.141E-02
1.8070E-02,1.141E-02
1.8074E-02,1.061E-02
1.8078E-02,1.141E-02
1.8083E-02,9.012E-03
1.8087E-02,1.141E-02
1.8091E-02,1.061E-02
1.8095E-02,1.061E-02
1.8099E-02,1.061E-02
1.8103E-02,9.012E-03
1.8107E-02,1.061E-02
1.8111E-02,8.212E-03
1.8115E-02,9.812E-03
1.8119E-02,9.812E-03
1.8123E-02,9.812E-03
1.8127E-02,6.612E-03
1.8131E-02,7.412E-03
1.8136E-02,7.412E-03
1.8140E-02,6.612E-03
1.8144E-02,6.612E-03
1.8148E-02,7.412E-03
1.8152E-02,6.612E-03
1.8156E-02,5.812E-03
1.8160E-02,5.812E-03
1.8164E-02,5.812E-03
1.8168E-02,5.812E-03
1.8172E-02,4.212E-03
1.8176E-02,5.012E-03
1.8180E-02,5.012E-03
1.8185E-02,1.812E-03
1.8189E-02,4.212E-03
1.8193E-02,1.012E-03
1.8197E-02,1.812E-03
1.8201E-02,1.812E-03
1.8205E-02,2.612E-03
1.8209E-02,1.012E-03
1.8213E-02,2.612E-03
1.8217E-02,1.012E-03
1.8221E-02,1.012E-03
1.8225E-02,-5.881E-04
1.8229E-02,1.812E-03
1.8233E-02,-1.388E-03
1.8238E-02,-1.388E-03
1.8242E-02,-1.388E-03
1.8246E-02,-2.188E-03
1.8250E-02,-2.188E-03
1.8254E-02,-5.388E-03
1.8258E-02,-1.388E-03
1.8262E-02,-2.988E-03
1.8266E-02,-5.388E-03
1.8270E-02,-6.188E-03
1.8274E-02,-4.588E-03
1.8278E-02,-6.188E-03
1.8282E-02,-6.988E-03
1.8287E-02,-6.988E-03
1.8291E-02,-6.988E-03
1.8295E-02,-7.788E-03
1.8299E-02,-8.588E-03
1.8303E-02,-9.388E-03
1.8307E-02,-9.388E-03
1.8311E-02,-8.588E-03
1.8315E-02,-9.388E-03
1.8319E-02,-1.099E-02
1.8323E-02,-1.019E-02
1.8327E-02,-1.179E-02
1.8331E-02,-1.259E-02
1.8335E-02,-1.259E-02
1.8340E-02,-1.419E-02
1.8344E-02,-1.259E-02
1.8348E-02,-1.339E-02
1.8352E-02,-1.659E-02
1.8356E-02,-1.259E-02
1.8360E-02,-1.579E-02
1.8364E-02,-1.499E-02
1.8368E-02,-1.499E-02
1.8372E-02,-1.659E-02
1.8376E-02,-1.739E-02
1.8380E-02,-1.579E-02
1.8384E-02,-1.659E-02
1.8389E-02,-1.579E-02
1.8393E-02,-1.659E-02
1.8397E-02,-1.899E-02
1.8401E-02,-1.659E-02
1.8405E-02,-1.659E-02
1.8409E-02,-1.739E-02
1.8413E-02,-1.819E-02
1.8417E-02,-1.979E-02
1.8421E-02,-1.819E-02
1.8425E-02,-1.819E-02
1.8429E-02,-1.899E-02
1.8433E-02,-2.059E-02
1.8437E-02,-2.139E-02
1.8442E-02,-1.979E-02
1.8446E-02,-2.059E-02
1.8450E-02,-2.059E-02
1.8454E-02,-2.139E-02
1.8458E-02,-2.219E-02
1.8462E-02,-2.299E-02
1.8466E-02,-2.219E-02
1.8470E-02,-2.139E-02
1.8474E-02,-2.379E-02
1.8478E-02,-2.139E-02
1.8482E-02,-2.219E-02
1.8486E-02,-2.219E-02
1.8491E-02,-2.219E-02
1.8495E-02,-2.379E-02
1.8499E-02,-2.459E-02
1.8503E-02,-2.299E-02
1.8507E-02,-2.299E-02
1.8511E-02,-2.299E-02
1.8515E-02,-2.219E-02
1.8519E-02,-2.379E-02
1.8523E-02,-2.299E-02
1.8527E-02,-2.459E-02
1.8531E-02,-2.459E-02
1.8535E-02,-2.379E-02
1.8539E-02,-2.539E-02
1.8544E-02,-2.379E-02
1.8548E-02,-2.379E-02
1.8552E-02,-2.699E-02
1.8556E-02,-2.619E-02
1.8560E-02,-2.459E-02
1.8564E-02,-2.459E-02
1.8568E-02,-2.619E-02
1.8572E-02,-2.619E-02
1.8576E-02,-2.459E-02
1.8580E-02,-2.539E-02
1.8584E-02,-2.539E-02
1.8588E-02,-2.539E-02
1.8593E-02,-2.779E-02
1.8597E-02,-2.619E-02
1.8601E-02,-2.619E-02
1.8605E-02,-2.539E-02
1.8609E-02,-2.619E-02
1.8613E-02,-2.699E-02
1.8617E-02,-2.779E-02
1.8621E-02,-2.859E-02
1.8625E-02,-2.779E-02
1.8629E-02,-2.779E-02
1.8633E-02,-2.779E-02
1.8637E-02,-2.859E-02
1.8641E-02,-2.939E-02
1.8646E-02,-2.859E-02
1.8650E-02,-2.779E-02
1.8654E-02,-2.699E-02
1.8658E-02,-2.939E-02
1.8662E-02,-2.939E-02
1.8666E-02,-2.859E-02
1.8670E-02,-2.859E-02
1.8674E-02,-2.779E-02
1.8678E-02,-2.859E-02
1.8682E-02,-2.779E-02
1.8686E-02,-2.779E-02
1.8690E-02,-2.859E-02
1.8695E-02,-2.859E-02
1.8699E-02,-2.939E-02
1.8703E-02,-2.779E-02
1.8707E-02,-2.779E-02
1.8711E-02,-2.859E-02
1.8715E-02,-2.859E-02
1.8719E-02,-2.939E-02
1.8723E-02,-2.939E-02
1.8727E-02,-2.779E-02
1.8731E-02,-3.019E-02
1.8735E-02,-2.859E-02
1.8739E-02,-2.859E-02
1.8743E-02,-2.859E-02
1.8748E-02,-3.099E-02
1.8752E-02,-2.779E-02
1.8756E-02,-2.779E-02
1.8760E-02,-2.779E-02
1.8764E-02,-3.019E-02
1.8768E-02,-3.099E-02
1.8772E-02,-2.939E-02
1.8776E-02,-3.019E-02
1.8780E-02,-2.939E-02
1.8784E-02,-2.859E-02
1.8788E-02,-2.699E-02
1.8792E-02,-3.019E-02
1.8797E-02,-3.019E-02
1.8801E-02,-2.939E-02
1.8805E-02,-2.939E-02
1.8809E-02,-2.859E-02
1.8813E-02,-2.779E-02
1.8817E-02,-2.859E-02
1.8821E-02,-2.859E-02
1.8825E-02,-2.859E-02
1.8829E-02,-2.939E-02
1.8833E-02,-2.779E-02
1.8837E-02,-2.939E-02
1.8841E-02,-2.939E-02
1.8845E-02,-3.019E-02
1.8850E-02,-2.779E-02
1.8854E-02,-2.779E-02
1.8858E-02,-2.699E-02
1.8862E-02,-2.939E-02
1.8866E-02,-2.939E-02
1.8870E-02,-2.779E-02
1.8874E-02,-2.779E-02
1.8878E-02,-2.779E-02
1.8882E-02,-2.779E-02
1.8886E-02,-2.779E-02
1.8890E-02,-2.619E-02
1.8894E-02,-2.619E-02
1.8899E-02,-2.779E-02
1.8903E-02,-2.459E-02
1.8907E-02,-2.619E-02
1.8911E-02,-2.619E-02
1.8915E-02,-2.699E-02
1.8919E-02,-2.619E-02
1.8923E-02,-2.539E-02
1.8927E-02,-2.539E-02
1.8931E-02,-2.459E-02
1.8935E-02,-2.619E-02
1.8939E-02,-2.459E-02
1.8943E-02,-2.619E-02
1.8947E-02,-2.379E-02
1.8952E-02,-2.459E-02
1.8956E-02,-2.539E-02
1.8960E-02,-2.539E-02
1.8964E-02,-2.539E-02
1.8968E-02,-2.459E-02
1.8972E-02,-2.459E-02
1.8976E-02,-2.219E-02
1.8980E-02,-2.459E-02
1.8984E-02,-2.459E-02
1.8988E-02,-2.299E-02
1.8992E-02,-2.299E-02
1.8996E-02,-2.299E-02
1.9001E-02,-2.299E-02
1.9005E-02,-2.299E-02
1.9009E-02,-2.299E-02
1.9013E-02,-2.299E-02
1.9017E-02,-2.059E-02
1.9021E-02,-2.139E-02
1.9025E-02,-1.979E-02
1.9029E-02,-2.139E-02
1.9033E-02,-2.219E-02
1.9037E-02,-2.059E-02
1.9041E-02,-2.059E-02
1.9045E-02,-2.139E-02
1.9049E-02,-1.979E-02
1.9054E-02,-1.899E-02
1.9058E-02,-2.059E-02
1.9062E-02,-1.739E-02
1.9066E-02,-2.139E-02
1.9070E-02,-1.979E-02
1.9074E-02,-2.059E-02
1.9078E-02,-1.899E-02
1.9082E-02,-1.899E-02
1.9086E-02,-1.739E-02
1.9090E-02,-1.739E-02
1.9094E-02,-1.979E-02
1.9098E-02,-1.659E-02
1.9103E-02,-1.739E-02
1.9107E-02,-1.819E-02
1.9111E-02,-1.739E-02
1.9115E-02,-1.579E-02
1.9119E-02,-1.579E-02
1.9123E-02,-1.499E-02
1.9127E-02,-1.499E-02
1.9131E-02,-1.499E-02
1.9135E-02,-1.419E-02
1.9139E-02,-1.339E-02
1.9143E-02,-1.339E-02
1.9147E-02,-1.259E-02
1.9151E-02,-1.259E-02
1.9156E-02,-1.259E-02
1.9160E-02,-1.259E-02
1.9164E-02,-1.179E-02
1.9168E-02,-1.179E-02
1.9172E-02,-1.179E-02
1.9176E-02,-1.019E-02
1.9180E-02,-1.019E-02
1.9184E-02,-1.179E-02
1.9188E-02,-1.019E-02
1.9192E-02,-7.788E-03
1.9196E-02,-7.788E-03
1.9200E-02,-6.988E-03
1.9205E-02,-6.188E-03
1.9209E-02,-6.988E-03
1.9213E-02,-6.988E-03
1.9217E-02,-7.788E-03
1.9221E-02,-6.988E-03
1.9225E-02,-5.388E-03
1.9229E-02,-4.588E-03
1.9233E-02,-4.588E-03
1.9237E-02,-4.588E-03
1.9241E-02,-4.588E-03
1.9245E-02,-2.988E-03
1.9249E-02,-2.988E-03
1.9253E-02,-3.788E-03
1.9258E-02,-2.988E-03
1.9262E-02,-1.388E-03
1.9266E-02,2.119E-04
1.9270E-02,2.119E-04
1.9274E-02,-5.881E-04
1.9278E-02,2.119E-04
1.9282E-02,2.119E-04
1.9286E-02,-1.388E-03
1.9290E-02,1.012E-03
1.9294E-02,1.012E-03
1.9298E-02,2.612E-03
1.9302E-02,2.612E-03
1.9307E-02,1.012E-03
1.9311E-02,2.612E-03
1.9315E-02,1.812E-03
1.9319E-02,3.412E-03
1.9323E-02,3.412E-03
1.9327E-02,5.012E-03
1.9331E-02,4.212E-03
1.9335E-02,6.612E-03
1.9339E-02,7.412E-03
1.9343E-02,5.812E-03
1.9347E-02,6.612E-03
1.9351E-02,7.412E-03
1.9355E-02,6.612E-03
1.9360E-02,9.812E-03
1.9364E-02,9.812E-03
1.9368E-02,9.812E-03
1.9372E-02,9.812E-03
1.9376E-02,9.012E-03
1.9380E-02,9.812E-03
1.9384E-02,8.212E-03
1.9388E-02,1.141E-02
1.9392E-02,9.812E-03
1.9396E-02,1.061E-02
1.9400E-02,1.141E-02
1.9404E-02,1.061E-02
1.9409E-02,1.141E-02
1.9413E-02,1.141E-02
1.9417E-02,1.141E-02
1.9421E-02,1.141E-02
1.9425E-02,1.381E-02
1.9429E-02,1.301E-02
1.9433E-02,1.541E-02
1.9437E-02,1.301E-02
1.9441E-02,1.381E-02
1.9445E-02,1.461E-02
1.9449E-02,1.381E-02
1.9453E-02,1.541E-02
1.9457E-02,1.461E-02
1.9462E-02,1.701E-02
1.9466E-02,1.541E-02
1.9470E-02,1.541E-02
1.9474E-02,1.461E-02
1.9478E-02,1.701E-02
1.9482E-02,1.621E-02
1.9486E-02,1.541E-02
1.9490E-02,1.621E-02
1.9494E-02,1.701E-02
1.9498E-02,1.621E-02
1.9502E-02,1.621E-02
1.9506E-02,1.701E-02
1.9511E-02,1.701E-02
1.9515E-02,1.621E-02
1.9519E-02,1.941E-02
1.9523E-02,1.861E-02
1.9527E-02,1.861E-02
1.9531E-02,1.941E-02
1.9535E-02,2.101E-02
1.9539E-02,1.781E-02
1.9543E-02,2.021E-02
1.9547E-02,2.021E-02
1.9551E-02,2.021E-02
1.9555E-02,1.941E-02
1.9559E-02,1.941E-02
1.9564E-02,1.941E-02
1.9568E-02,1.861E-02
1.9572E-02,2.101E-02
1.9576E-02,2.021E-02
1.9580E-02,2.021E-02
1.9584E-02,2.021E-02
1.9588E-02,2.021E-02
1.9592E-02,1.941E-02
1.9596E-02,2.021E-02
1.9600E-02,1.941E-02
1.9604E-02,2.021E-02
1.9608E-02,1.941E-02
1.9613E-02,2.021E-02
1.9617E-02,2.101E-02
1.9621E-02,2.021E-02
1.9625E-02,2.261E-02
1.9629E-02,2.421E-02
1.9633E-02,2.261E-02
1.9637E-02,2.341E-02
1.9641E-02,2.421E-02
1.9645E-02,2.501E-02
1.9649E-02,2.341E-02
1.9653E-02,2.261E-02
1.9657E-02,2.341E-02
1.9661E-02,2.261E-02
1.9666E-02,2.101E-02
1.9670E-02,2.341E-02
1.9674E-02,2.101E-02
1.9678E-02,2.181E-02
1.9682E-02,2.181E-02
1.9686E-02,2.101E-02
1.9690E-02,2.181E-02
1.9694E-02,2.341E-02
1.9698E-02,2.261E-02
1.9702E-02,2.181E-02
1.9706E-02,2.341E-02
1.9710E-02,2.421E-02
1.9715E-02,2.341E-02
1.9719E-02,2.341E-02
1.9723E-02,2.421E-02
1.9727E-02,2.261E-02
1.9731E-02,2.501E-02
1.9735E-02,2.661E-02
1.9739E-02,2.421E-02
1.9743E-02,2.421E-02
1.9747E-02,2.501E-02
1.9751E-02,2.581E-02
1.9755E-02,2.341E-02
1.9759E-02,2.341E-02
1.9763E-02,2.341E-02
1.9768E-02,2.421E-02
1.9772E-02,2.501E-02
1.9776E-02,2.421E-02
1.9780E-02,2.341E-02
1.9784E-02,2.501E-02
1.9788E-02,2.261E-02
1.9792E-02,2.341E-02
1.9796E-02,2.341E-02
1.9800E-02,2.501E-02
1.9804E-02,2.421E-02
1.9808E-02,2.501E-02
1.9812E-02,2.501E-02
1.9817E-02,2.501E-02
1.9821E-02,2.501E-02
1.9825E-02,2.581E-02
1.9829E-02,2.421E-02
1.9833E-02,2.501E-02
1.9837E-02,2.501E-02
1.9841E-02,2.581E-02
1.9845E-02,2.421E-02
1.9849E-02,2.581E-02
1.9853E-02,2.421E-02
1.9857E-02,2.501E-02
1.9861E-02,2.341E-02
1.9865E-02,2.341E-02
1.9870E-02,2.421E-02
1.9874E-02,2.261E-02
1.9878E-02,2.181E-02
1.9882E-02,2.341E-02
1.9886E-02,2.501E-02
1.9890E-02,2.341E-02
1.9894E-02,2.341E-02
1.9898E-02,2.341E-02
1.9902E-02,2.181E-02
1.9906E-02,2.101E-02
1.9910E-02,2.261E-02
1.9914E-02,2.261E-02
1.9919E-02,2.341E-02
1.9923E-02,2.181E-02
1.9927E-02,2.341E-02
1.9931E-02,2.341E-02
1.9935E-02,2.261E-02
1.9939E-02,2.261E-02
1.9943E-02,2.261E-02
1.9947E-02,2.501E-02
1.9951E-02,2.341E-02
1.9955E-02,2.501E-02
1.9959E-02,2.341E-02
1.9963E-02,2.261E-02
1.9967E-02,2.421E-02
1.9972E-02,2.101E-02
1.9976E-02,2.181E-02
1.9980E-02,2.101E-02
